session_id,event_time,event_type,product_id,platform,device_type,ip_range,city,country,user_agent,hashed_email
A_sess_00377_7280d464,2024-03-07T13:41:41Z,view,prod_0440,A,tablet,10.216.188.0/24,Toronto,CA,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,d646dcd0e8f7c8ce44c70f5a09648320adb0c70f7677ca95b8d2a3232a69215a
A_sess_01397_4b68f07f,2024-03-05T17:55:53Z,view,prod_0149,A,tablet,192.168.36.0/24,Mexico City,MX,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,1854f488fd07af4fc2fab025bba7ab81887d8186197e6934e9df85c24543cf27
A_sess_00924_425dbf85,2024-03-07T07:42:35Z,cart,prod_0478,A,tablet,10.0.83.0/24,Sydney,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,1e737ed6e546a3f6abe70083de651fa038acb3530e9abcd729ebba51fb0e3036
A_sess_01174_62590d1b,2024-03-02T14:53:11Z,view,prod_0324,A,tablet,100.64.48.0/24,Bangalore,IN,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,e9ba88af88119443ea05963ca14a2d1b7f405f027d3d11c65f69d58ef0929ce8
A_sess_01370_5203ff16,2024-03-04T18:22:38Z,view,prod_0306,A,desktop,198.18.208.0/24,Sydney,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,2873916af0ffa24e04c61541fd3001eff40f0a7ad8cd08c3bc8908752087b7a1
A_sess_00123_60ba0c7d,2024-03-04T07:27:56Z,view,prod_0148,A,tablet,10.84.61.0/16,Sao Paulo,BR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,28bc5e0d9ece6d5cf65a74a62e3b006a88b35f3bd96628525e8dcbb29a82e8e0
A_sess_01081_8ffb226a,2024-03-03T15:48:14Z,view,prod_0034,A,tablet,100.64.250.0/24,Sydney,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,b2e90d5d3b1444d9262b01c24a1c21bc86686263f285b034afb8fd61b8a61810
A_sess_00659_fa26ade3,2024-03-01T14:27:27Z,view,prod_0440,A,desktop,10.47.73.0/24,Mexico City,MX,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,
A_sess_00459_91b6bdb0,2024-03-03T19:12:08Z,cart,prod_0004,A,desktop,10.40.229.0/24,Berlin,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,
A_sess_00259_ec1c2c6e,2024-03-03T01:08:59Z,purchase,prod_0427,A,mobile,10.145.129.0/24,Manchester,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,d7e298e19dd297587d2a0fdcd9b1c021a4bd63b48441473dcfaea096adc15b59
A_sess_01496_38e8e2c8,2024-03-04T23:15:19Z,view,prod_0015,A,tablet,10.0.159.0/24,Singapore,SG,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,5267c6038b3324c5e9240830b29bebbed9d9cd64901a4d476fc6176a6668a2a0
A_sess_01735_56a9a45f,2024-03-01T22:09:17Z,view,prod_0011,A,desktop,192.168.23.0/24,Manchester,GB,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,a9b74ee14873b265e8eda5e7dc766460e1e08c6169ef04c56e4326f5e897f568
A_sess_00449_4500bd5c,2024-03-04T08:10:10Z,view,prod_0505,A,tablet,10.123.224.0/24,New York,US,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
A_sess_01152_e5b4f3b4,2024-03-03T14:09:59Z,view,prod_0318,A,mobile,198.18.122.0/24,Houston,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,3fe11f636fe9bcb33f6f28b7cc17aeebe032639b8da9074d0a672448ec038761
A_sess_00335_89c65b4c,2024-03-05T04:24:47Z,purchase,prod_0012,A,tablet,10.226.167.0/24,Munich,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,ff78e2b32bcf40d07d2873158113eb5d125010af1d022f4092690bf30f124149
A_sess_00415_862a650b,2024-03-07T14:43:26Z,view,prod_0304,A,desktop,10.129.207.0/24,Paris,FR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,
A_sess_01606_052a7062,2024-03-05T03:24:41Z,view,prod_0365,A,desktop,100.64.34.0/24,Berlin,DE,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,028986fa3bb4a195f182b8ac401330268d69f199d5ba15e9a3d536a95d425fca
A_sess_01635_0947928c,2024-03-04T09:46:39Z,view,prod_0500,A,mobile,192.168.158.0/24,Osaka,JP,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,fbd0970d90cc49b7544b7bb2529351f12a15659e7f4f80a8c7c31d04223ecace
A_sess_00347_226f381e,2024-03-05T18:19:25Z,view,prod_0185,A,mobile,10.135.173.0/16,Amsterdam,NL,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,05722d5fe89393250e70cda1cfd81cdcebd1c13337d261af688e7829e9b8caa0
A_sess_01191_b1135e8d,2024-03-07T02:20:45Z,view,prod_0028,A,tablet,192.168.25.0/24,Sao Paulo,BR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,6f734a8a47ba5c782e90719bb74a56f1010e608af603e8fa6252c61fc700b1d8
A_sess_01017_2eb750f1,2024-03-05T21:57:03Z,view,prod_0173,A,mobile,100.64.189.0/24,Chicago,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,d59fcadaebf2d8196cd962a44b1e664291a46a303a297ead57e21c7a3d2dcf60
A_sess_01150_89c94093,2024-03-03T00:33:09Z,view,prod_0064,A,desktop,198.18.46.0/24,Manchester,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,186599defabf79c65f32f861f28c4f5275085754b43c5ad7e768289cc14c88b4
A_sess_01588_1b41a975,2024-03-06T16:02:09Z,cart,prod_0084,A,tablet,100.64.233.0/24,Amsterdam,NL,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,af6aadb4074b09cd3172324e469395aa133a49c64a06d04e7ed1af5d9dcaa5ba
A_sess_01190_0e8f773c,2024-03-05T10:47:37Z,cart,prod_0417,A,mobile,172.16.133.0/24,New York,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,9a35d34144cbde29cc8ef628ea48f212f3046248010180e63c6be26559c9cbe7
A_sess_01300_40eea391,2024-03-06T17:03:19Z,view,prod_0320,A,mobile,192.168.46.0/24,Singapore,SG,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,b66498184f1ae9186bc5552147ee0d7bc882ba45e5dadd0f5392efeb49f540e0
A_sess_00627_3c903b33,2024-03-03T19:02:48Z,view,prod_0146,A,tablet,10.198.57.0/16,Tokyo,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,
A_sess_00075_7db8546a,2024-03-06T22:34:39Z,cart,prod_0350,A,tablet,10.171.37.0/16,Mumbai,IN,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,f8c83e529a8a9c1da5eb448feb58ce0b4d2cc31a4666df2189414f99be47e221
A_sess_01064_be51cad5,2024-03-07T19:53:42Z,view,prod_0327,A,mobile,100.64.164.0/24,Sao Paulo,BR,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,c46c36d05642f0e50f4e918a305517254896c73f007585fc5b5f502646bc4f71
A_sess_01330_3bff8874,2024-03-04T22:57:48Z,view,prod_0139,A,desktop,172.16.191.0/24,Los Angeles,US,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,134cacc60467d0735dc887dc8c504e2dda464e635caac49d491cbd612f1d16fd
A_sess_01524_d1b5aab7,2024-03-01T19:02:28Z,view,prod_0330,A,tablet,172.16.200.0/24,Munich,DE,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,efe85e91506bc5f33c4435ea1eb4c69aa260dc42655f4eacca4effda5a7e9e54
A_sess_01516_5512aad6,2024-03-07T15:16:39Z,view,prod_0087,A,tablet,10.0.172.0/24,Mexico City,MX,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,134baef220b9a589f9edb278a538f78621440748ff9bd56899bbca18db9123b6
A_sess_00307_e4273e10,2024-03-03T07:38:24Z,cart,prod_0453,A,tablet,10.67.153.0/24,London,GB,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,3eef06493e19027051971950c737b735f6c19fa70ca239e5e964be851a87e1d5
A_sess_00563_ed058e69,2024-03-04T20:08:01Z,view,prod_0407,A,desktop,10.33.25.0/16,Amsterdam,NL,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,
A_sess_01537_b4fa0478,2024-03-07T04:28:35Z,cart,prod_0439,A,tablet,172.16.55.0/24,London,GB,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,b944d07d0f262124253775ce6f4e7cbaffb51a5decbd03d8593e9d457b70efc2
A_sess_01139_40c3e188,2024-03-05T11:12:35Z,view,prod_0443,A,tablet,192.168.183.0/24,Singapore,SG,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,7d20804d9bdae5366e4c3a930b3a7a39dd34a3afc0a4efdc8891a9d49c191eaa
A_sess_01574_d8651436,2024-03-04T17:32:03Z,purchase,prod_0219,A,tablet,172.16.41.0/24,Amsterdam,NL,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,543877c8ddf3e5cbfa4a507cb0ac55acdf35d9b41fd85fcb941afcbf934581a1
A_sess_00189_778f5aa9,2024-03-07T20:07:22Z,cart,prod_0458,A,desktop,10.28.94.0/24,London,GB,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,f3a448d411e66577b31add1d43d9c2c3a1ad38de552f7a915ab3750faf4e6b3b
A_sess_01334_6abfd0af,2024-03-05T15:33:11Z,view,prod_0327,A,tablet,192.168.35.0/24,New York,US,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,494bf5b2395344a18b0e63b49525d4dfb2ddb67fc1ad520b739a5180fd64e2b5
A_sess_01739_83996f65,2024-03-04T14:27:02Z,view,prod_0059,A,mobile,172.16.144.0/24,Sydney,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,cf8a401d58afb0996cd9ca4b6c0fecf7c7d7f4378a9ac2af5ae70ed7b216be2b
A_sess_01164_e93b940e,2024-03-07T03:13:59Z,purchase,prod_0345,A,tablet,172.16.198.0/24,Paris,FR,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,864b5cc043d7af5f53dad9935d730e184472ebda04dd914d48850ebefa6f03df
A_sess_00109_e4d09b24,2024-03-04T21:44:18Z,view,prod_0274,A,tablet,10.123.54.0/16,Seoul,KR,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,a084273ad103741d5132d0265145973803704f05813a51c6c44c0cc252e238b1
A_sess_00725_a8c05a82,2024-03-07T21:55:03Z,view,prod_0037,A,mobile,10.208.106.0/24,Chicago,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,
A_sess_01231_5191a911,2024-03-03T11:50:22Z,view,prod_0083,A,tablet,192.168.209.0/24,Berlin,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,65da60e5f9cf36cb56e1acca773349971020412ed4d856c5e3214130951654d7
A_sess_01017_2eb750f1,2024-03-05T21:20:07Z,view,prod_0484,A,mobile,100.64.189.0/24,Chicago,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,d59fcadaebf2d8196cd962a44b1e664291a46a303a297ead57e21c7a3d2dcf60
A_sess_01097_4004a591,2024-03-04T21:45:24Z,view,prod_0142,A,mobile,10.0.181.0/24,Munich,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,b9f3eab76fbf703bd17c07fd1096aaf1cdb9b8478ec3d10765a764f92f1cf128
A_sess_00453_ed04bc1a,2024-03-03T09:06:45Z,view,prod_0383,A,mobile,10.11.226.0/16,Singapore,SG,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,
A_sess_01606_052a7062,2024-03-05T03:14:19Z,cart,prod_0466,A,desktop,100.64.34.0/24,Berlin,DE,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,028986fa3bb4a195f182b8ac401330268d69f199d5ba15e9a3d536a95d425fca
A_sess_01288_32102a01,2024-03-02T19:31:06Z,view,prod_0273,A,mobile,198.18.127.0/24,Chicago,US,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,a11bd7834de1e984d0c6fd379cfc157a8a36d3a8ebbc175957085aae23c52c78
A_sess_01624_d227c8a5,2024-03-04T06:04:13Z,view,prod_0034,A,tablet,100.64.118.0/24,Seoul,KR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,8c15142be01a6b557e59bddf4bd9672b4901a77f2c8c60cc68af1d0198ece87c
A_sess_00191_b06dfbeb,2024-03-07T18:43:29Z,view,prod_0429,A,desktop,10.36.95.0/16,Bangalore,IN,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,f7ec3fba7e3a2f66ec42ade36f814b945f1ad6623dfe983afebe0100275e2303
A_sess_01737_423f0976,2024-03-04T05:32:12Z,view,prod_0415,A,tablet,10.0.170.0/24,Osaka,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,3be4e2c72b5d11c26ffb3a5ddfa7daff9d0efa237ebaf81c15526474f52de2bf
A_sess_00305_12004dff,2024-03-02T21:12:55Z,view,prod_0018,A,mobile,10.71.152.0/16,Houston,US,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,00e66db4104cbbea51d53d445ffc5a6afc8e8459535e98cb8b822b0ba5374ada
A_sess_00471_b68a84c5,2024-03-06T08:56:38Z,view,prod_0071,A,mobile,10.192.235.0/16,Sao Paulo,BR,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
A_sess_01424_4b1f57d8,2024-03-06T17:18:00Z,view,prod_0002,A,tablet,198.18.47.0/24,Berlin,DE,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,69a8382170f3393ac1b8140be58b69d73498fbf18e61b595be5f4d5656684837
A_sess_01653_0933fc76,2024-03-05T14:20:05Z,cart,prod_0468,A,mobile,100.64.248.0/24,Houston,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,a17aa3c1aabe0072bb98e1493d3dd6e375ce44ac93a81fbf9c7cd263a811d504
A_sess_01303_1d383c9b,2024-03-07T08:35:28Z,view,prod_0374,A,desktop,198.18.67.0/24,Berlin,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,80c54e8b71b270859d4e8882cfe07573c70061d6e80b041727daf8ea746ae4de
A_sess_00435_9c3730fa,2024-03-03T23:53:27Z,view,prod_0254,A,desktop,10.109.217.0/16,Sydney,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
A_sess_00861_19f7d10a,2024-03-04T20:55:09Z,view,prod_0181,A,desktop,10.0.189.0/24,Manchester,GB,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,c450679c248274d9573a2a5e9d3573b1c146985d9f9cf66d1644deb96cb66a01
A_sess_00155_5e05b0e1,2024-03-04T17:53:09Z,view,prod_0093,A,desktop,10.47.77.0/24,Toronto,CA,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,10cea2a5c851f0004de026c20f07b5c643640c049f364bddc49c34159f30203d
A_sess_01552_d02d9169,2024-03-07T11:39:17Z,view,prod_0065,A,mobile,100.64.251.0/24,London,GB,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,7551f7e7542b95064e8057854e2c538184d29088a0cfc13ca5cea52c5fd927ca
A_sess_00932_ba43f1dd,2024-03-06T02:59:55Z,view,prod_0389,A,tablet,10.0.160.0/24,Sydney,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,4af9105234d5ddd7ea90605296a008fc132daebb6cd4ddc0e32c56ebe0366574
A_sess_01366_b0a817a5,2024-03-03T22:09:06Z,view,prod_0091,A,desktop,192.168.190.0/24,Manchester,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,85071ddc74a4138e988f71050a0ab4cc8af9119fce536bd763711f2c8eda9914
A_sess_00629_6aadfbe2,2024-03-02T09:40:22Z,view,prod_0264,A,desktop,10.22.58.0/24,Paris,FR,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
A_sess_00903_06898e29,2024-03-06T14:26:41Z,view,prod_0435,A,tablet,172.16.203.0/24,Houston,US,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,6d6a9671e1c031231b84e43420ac0fe0cc48f44808558dbd07d27c9b0c1783e3
A_sess_01252_dd5554a9,2024-03-02T00:37:29Z,view,prod_0005,A,desktop,192.168.100.0/24,Sydney,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,c1fd6d197524ff0ae6f0ad5291cb71d6e6b48389ec955228898f2ab6eba83922
A_sess_00904_8880b1db,2024-03-05T07:43:42Z,view,prod_0238,A,tablet,172.16.176.0/24,Sao Paulo,BR,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,8ec1a12d2ab42ff1cf204584beb5a340065e94bbf8953f2f3983333f7cbc6092
A_sess_01223_baab95c6,2024-03-04T05:57:34Z,purchase,prod_0162,A,mobile,192.168.54.0/24,Osaka,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,319bd4da533f9fb6f17c1fc124a805ea4b44b1e1df67b9df9848bbe77061151a
A_sess_01250_f32f22a0,2024-03-05T04:12:55Z,view,prod_0336,A,tablet,172.16.192.0/24,Chicago,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,d030f048c6dd63390acaf417e014d94c9212313fed39b3be41dd9449919395ee
A_sess_01605_9f2f1241,2024-03-07T19:17:10Z,purchase,prod_0267,A,desktop,172.16.225.0/24,Berlin,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,4eb82a10ff68fa7d2a02c1cb377fe6414e914a00b49168ae0c0d7cb25cca6919
A_sess_00435_9c3730fa,2024-03-03T23:24:03Z,view,prod_0322,A,desktop,10.109.217.0/16,Sydney,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
A_sess_01008_9aad591d,2024-03-02T07:51:58Z,view,prod_0399,A,tablet,172.16.158.0/24,Osaka,JP,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,ba8574a832fe30743e090d5c21cdb50f502e63ae743353283affab20a59ea21e
A_sess_01760_bd6e0832,2024-03-07T05:41:04Z,view,prod_0066,A,tablet,172.16.229.0/24,Paris,FR,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,a0c61f2f5db792c5df86728a0cb59bbfb6edb0cf79dce9c69ab54b10a7f9a180
A_sess_01094_9a510138,2024-03-03T22:20:22Z,cart,prod_0308,A,desktop,10.0.231.0/24,Los Angeles,US,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,f77bb1b4aa2655378225c34ebd902d838a4e4ef561d3fabba3d55dc8a02c3c95
A_sess_00613_36fe6bf5,2024-03-02T14:21:10Z,cart,prod_0397,A,mobile,10.42.50.0/16,Manchester,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,
A_sess_00795_156e5631,2024-03-05T15:30:58Z,view,prod_0056,A,tablet,10.202.141.0/24,New York,US,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,
A_sess_00211_6e70dc6a,2024-03-02T07:40:13Z,cart,prod_0391,A,tablet,10.225.105.0/16,Singapore,SG,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,8b331a100389c1137ecd12ca9b31cfd08702614307cfb9cdcdc1ca4ec459341f
A_sess_00945_15dc7559,2024-03-07T21:30:21Z,cart,prod_0023,A,mobile,100.64.104.0/24,Osaka,JP,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,12557f2262ee0858701dea4b0b0f5d93be553f2edddc57fa515f7b20f0d9f573
A_sess_01553_bec7314d,2024-03-04T18:57:34Z,view,prod_0292,A,tablet,198.18.110.0/24,Sao Paulo,BR,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,ffd0550e92715b0430ccc2414d28f7fefae38c93d2784e2b7f71e5d19639586e
A_sess_00411_1411ceae,2024-03-07T11:29:11Z,cart,prod_0226,A,desktop,10.78.205.0/16,Manchester,GB,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
A_sess_01443_31b7db49,2024-03-01T19:33:17Z,view,prod_0056,A,desktop,198.18.10.0/24,New York,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,d36c6ccd454346f4c27c01b6646f745fcb7fba8e81aa58d167f8d2aaf927101d
A_sess_01372_7346fbd3,2024-03-06T14:57:09Z,view,prod_0067,A,tablet,198.18.116.0/24,Amsterdam,NL,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,a07faa573985f5a38d7a68afc632fd9876092dd2bf86da162d11ad83537f116e
A_sess_00832_ae4f1cfc,2024-03-08T00:44:44Z,view,prod_0442,A,desktop,10.0.159.0/24,Mumbai,IN,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,bb9ac4b52c15438dcc8be81437aa53e8de3fbd6778dd448a41531de7590fc8bd
A_sess_00591_2d84e896,2024-03-07T22:27:55Z,purchase,prod_0271,A,desktop,10.49.39.0/24,Mumbai,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
A_sess_01430_28008290,2024-03-06T19:28:17Z,view,prod_0132,A,desktop,10.0.133.0/24,Los Angeles,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,9f16baccb198515e132a806dc70042cd68b4b39ae262975e440cdfeb5efef5af
A_sess_00395_42e29a06,2024-03-04T08:53:28Z,purchase,prod_0228,A,tablet,10.3.197.0/24,Seoul,KR,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,e5d4489417aaaae83811175dbf491fc7a3d493d82021e6a3739292675ea77597
A_sess_00810_a7665388,2024-03-05T05:42:48Z,view,prod_0402,A,desktop,172.16.3.0/24,Mumbai,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,7fb933c7ec170dc21f862f30fd8639ead0b7fe0919e401d8fb2c62c00b253c6d
A_sess_01500_bd05b659,2024-03-04T17:01:37Z,cart,prod_0170,A,tablet,192.168.226.0/24,Munich,DE,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,e20f4878eeb9b5c68d3df6dd58617cf051d864ffee2dc72a0d999190e2a6ec9b
A_sess_00941_2f5926ef,2024-03-03T12:43:21Z,view,prod_0139,A,mobile,198.18.105.0/24,Manchester,GB,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,9f675fbec2a9fc59393f39a2a18a294401953fe0569bd7a91cd0c6f977f10838
A_sess_01037_2d7d5ca4,2024-03-02T13:51:21Z,view,prod_0160,A,mobile,192.168.141.0/24,Toronto,CA,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,6eb994d1e7ef8c7bc1f5b4f1ff8ae2e09184fb9eb8fe0b5603dabf4051c9d417
A_sess_01271_ff14b05b,2024-03-06T11:35:30Z,cart,prod_0432,A,tablet,10.0.33.0/24,Amsterdam,NL,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,fc15d089af024b331945e96ed08a7a3705ee52f3a7a6a4de36a9848b50bd3079
A_sess_00217_4f6f43ea,2024-03-05T16:59:49Z,view,prod_0285,A,desktop,10.67.108.0/16,Toronto,CA,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,c3cb063be55305a305cfa7d01327420e874cdfc788ca5ef7e8284b792e61810d
A_sess_01149_08bd320c,2024-03-04T08:56:33Z,view,prod_0397,A,desktop,192.168.161.0/24,Seoul,KR,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,05517f14e3f85e46eb07f76b099aebd62d37df2414d016e9204449b4ebc638c7
A_sess_01507_9ef32df8,2024-03-03T07:08:11Z,purchase,prod_0016,A,mobile,172.16.209.0/24,Sydney,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,6265c301bcc45a25ad0572278f2ed1ed87226f7369c3f9ad1efdeb500906283a
A_sess_00813_009c64f0,2024-03-02T00:29:10Z,cart,prod_0359,A,mobile,10.0.240.0/24,Bangalore,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,67b2b3f318441277be2181c3b2ae223cef6209b13f722fda8d577636ea2b26af
A_sess_00739_4c06e2be,2024-03-01T11:13:56Z,cart,prod_0069,A,mobile,10.46.113.0/24,Toronto,CA,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,
A_sess_01385_91db6a10,2024-03-07T11:53:28Z,view,prod_0488,A,tablet,198.18.37.0/24,Munich,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,b5cd8c37eec438aea840a611fd82ea5f595bf015890e7820896d7630fa01ada7
A_sess_01067_61cf3ecb,2024-03-07T18:50:47Z,view,prod_0438,A,mobile,192.168.9.0/24,Seoul,KR,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,5c8b76b23819251c0325d6e77fa08ede3da6200e8b2c12d9fd10c07f45f09fc7
