session_id,event_time,event_type,product_id,platform,device_type,ip_range,city,country,user_agent,hashed_email
B_sess_01877_f58def4c,2024-03-03T00:48:00Z,view,prod_0114,B,desktop,172.16.38.0/24,Amsterdam,NL,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,5de1ed0efd45f534b38b1947123d6b4634216c654901948a9e7e2487db4cc75b
B_sess_00678_b34c1a89,2024-03-02T05:28:05Z,view,prod_0320,B,mobile,10.160.82.0/16,Toronto,CA,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,
B_sess_01826_0ef79912,2024-03-03T18:40:07Z,cart,prod_0427,B,mobile,172.16.48.0/24,Bangalore,IN,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,8f55d71ac2c0c2f35f4b34e9f4fcb787d7737965dc85a047ce62a34487289114
B_sess_00316_5f7dffee,2024-03-02T10:54:48Z,cart,prod_0187,B,tablet,10.197.157.0/16,Chicago,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,67b8087dd5fceb6e149401d652cc54ec099d104784373471f571f21c84ef983a
B_sess_00778_d8819f0b,2024-03-08T00:18:22Z,view,prod_0203,B,tablet,10.235.132.0/24,Houston,US,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
B_sess_00724_03521d5d,2024-03-07T04:41:10Z,cart,prod_0014,B,mobile,10.111.105.0/24,Bangalore,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
B_sess_02375_5067e287,2024-03-07T21:37:22Z,view,prod_0210,B,tablet,100.64.35.0/24,Toronto,CA,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,aecdd12da673b6e256cb1a4f3bfb65dd1a2cf7bf3483e4d45ae23b36220c10ea
B_sess_00060_eb6e86d5,2024-03-07T11:04:11Z,view,prod_0203,B,desktop,10.47.29.0/16,Sydney,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,705b73db26159cc882bf6f4ee24cdc57d11769c2d68068c56a840b2f30a85b3d
B_sess_02061_eb1a925e,2024-03-08T08:00:55Z,view,prod_0158,B,tablet,100.64.164.0/24,Osaka,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,ab75971ddb437eb278d1a715683f22670c2c7c4ffcfb501450a97df5397eb70f
B_sess_01774_13e7b55a,2024-03-06T01:22:54Z,cart,prod_0331,B,tablet,198.18.148.0/24,Sao Paulo,BR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,2c4c13a00e895ae6567865d5fe2b9595dc2a4f40f77eb88e464237ab55790a62
B_sess_00448_3955f375,2024-03-05T20:21:30Z,view,prod_0297,B,mobile,10.35.223.0/16,Tokyo,JP,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,
B_sess_02057_1841768a,2024-03-03T11:14:43Z,view,prod_0238,B,mobile,198.18.85.0/24,Tokyo,JP,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,5ccfd1e537ca660b8e96bb9ff4d7dde7e3310a98121e82c1344ad239ccbcc44a
B_sess_02289_f59d0a02,2024-03-02T13:16:52Z,purchase,prod_0292,B,mobile,100.64.148.0/24,Singapore,SG,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,65ce6ccd3e54a4d20e20c36159cf5f032e1ea546dbbe1c73a011fe266a0d50d9
B_sess_01805_796ca071,2024-03-08T00:10:27Z,view,prod_0480,B,tablet,198.18.33.0/24,Seoul,KR,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,ff04fa91f8bcf519959bd4613e97e9696f96038bae7ecf04b62aa4e9aa8d1808
B_sess_02128_cfec6feb,2024-03-04T05:15:21Z,view,prod_0217,B,tablet,10.0.180.0/24,Bangalore,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,179fa959be0c66e0d1cad59dc9e4635f70410973ec5057ef32bf3c508007ddc1
B_sess_02307_d27ad379,2024-03-01T08:43:30Z,cart,prod_0462,B,tablet,100.64.194.0/24,Chicago,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,2709bb9e7addc519f828abee2dd9cf29a963366b58dd250484e19acb424fbc27
B_sess_02047_c417c101,2024-03-06T07:07:51Z,view,prod_0218,B,mobile,100.64.129.0/24,Singapore,SG,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,d3d5e4473ab0e5cf2defa207b76495aeee8eac1ceca7a5a5a402c9c170d17b0d
B_sess_02266_2e9a4984,2024-03-04T18:30:45Z,view,prod_0486,B,desktop,198.18.167.0/24,Tokyo,JP,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,af094b39651adad1c6c6a6c30ccc9f78c6d02f500e8120a1da300dc27641ed66
B_sess_01780_229fcccc,2024-03-06T02:49:19Z,cart,prod_0225,B,desktop,100.64.237.0/24,Munich,DE,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,007d56ada2f0de1fda604f7b75bf08bca01898ac13414a4a601473d6cea6954b
B_sess_02260_b13e7ff0,2024-03-04T17:25:52Z,view,prod_0446,B,mobile,100.64.111.0/24,Manchester,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,303b603008e3621b53caf2e41febde4da31a50dd3cecd184964ff689417b72f4
B_sess_00122_a1cb6b21,2024-03-07T09:13:35Z,view,prod_0177,B,desktop,10.200.60.0/24,Mumbai,IN,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,cd258a879ef7f34f7049c7215b1e37027e5ea22b33cdb97c6336ed132c6a0f31
B_sess_01937_15fa3c4a,2024-03-02T03:23:22Z,view,prod_0201,B,desktop,192.168.212.0/24,Paris,FR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,cda94217df829a32faf94266124943fd6492dcae7b641800174ca4a4c9f7cdea
B_sess_00120_e10aeeeb,2024-03-06T00:33:38Z,view,prod_0502,B,desktop,10.92.59.0/16,Sao Paulo,BR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,a038883a1773f6c3c02e65b02b4f197784f07f7f6868676ea65f9635ad602850
B_sess_01897_fb62e121,2024-03-03T21:47:33Z,cart,prod_0209,B,desktop,198.18.149.0/24,Osaka,JP,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,51e79228c6b717ec52534dfe7189c9c546515a94065bfd8a6e47937876a1002e
B_sess_02354_73d79876,2024-03-03T05:48:01Z,view,prod_0128,B,desktop,10.0.232.0/24,Bangalore,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,75cdfe44421df66065b8ff263d418c9a47b6dd8163a1e71cccb60f6a8c98b7e0
B_sess_01867_bfd470a4,2024-03-06T02:14:31Z,cart,prod_0293,B,mobile,198.18.107.0/24,Osaka,JP,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,b67420f8070dca3855e33037495f97af3742894d7a5689aaeb22face48d5bccc
B_sess_02009_2674f9ef,2024-03-04T05:18:58Z,purchase,prod_0232,B,desktop,172.16.65.0/24,Amsterdam,NL,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,fcb3fb25aa0973f27d02b1be04f6e7c3e39fe939482b344a1311c26022507e24
B_sess_00442_fddf7d47,2024-03-07T11:01:39Z,cart,prod_0040,B,tablet,10.37.220.0/16,London,GB,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,
B_sess_00060_eb6e86d5,2024-03-07T11:00:59Z,purchase,prod_0258,B,desktop,10.47.29.0/16,Sydney,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,705b73db26159cc882bf6f4ee24cdc57d11769c2d68068c56a840b2f30a85b3d
B_sess_01845_ebfeae7c,2024-03-02T13:12:17Z,purchase,prod_0316,B,desktop,100.64.89.0/24,Houston,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,eaa6fe433d1045f144cf1df08fe626115b3e411a3f395eec54e74fe368a918dd
B_sess_00146_e3e28d77,2024-03-04T01:03:16Z,view,prod_0206,B,mobile,10.58.72.0/24,Seoul,KR,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,90012ea9603ee941cfcd3e5e801444b5fdcbe256ea77dbe52ea3c7ee4138701e
B_sess_00262_75ac4a31,2024-03-02T07:54:00Z,view,prod_0039,B,tablet,10.105.130.0/24,Sao Paulo,BR,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,6bfa778444b4240163be05a21664b4cfc25b7423263b494b08bc555e37bdb05a
B_sess_00490_ed9ee595,2024-03-05T09:15:23Z,view,prod_0314,B,desktop,10.7.244.0/16,Los Angeles,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,
B_sess_02203_bc0200db,2024-03-07T22:24:18Z,view,prod_0311,B,tablet,192.168.45.0/24,London,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,f8cac0551c2cef316670401a5d0383f786d484797d52f83469f5930f40796ce7
B_sess_00722_9d5dc15d,2024-03-06T05:01:39Z,view,prod_0199,B,mobile,10.112.104.0/16,New York,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,
B_sess_00368_9393ff54,2024-03-06T10:58:25Z,view,prod_0112,B,mobile,10.109.183.0/16,Chicago,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,31d66c0ef5fe5b5f4f48b159d7b3aab8fad845aa6968db6fcfa791bc3d8d8382
B_sess_02153_6de0b78e,2024-03-06T05:34:45Z,cart,prod_0338,B,mobile,198.18.40.0/24,Sydney,AU,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,37acfc8da4ee88371e8f751e675732c625c75f08fa3426e7117e0e9ef7444aef
B_sess_01995_7c3cbfda,2024-03-07T05:26:20Z,view,prod_0205,B,mobile,10.0.199.0/24,Munich,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,d31c0fb93cf697a5373916a10809687e3f48a9ead0e779c143a3a05413e8c045
B_sess_00784_ea67bbf7,2024-03-04T11:10:02Z,view,prod_0418,B,tablet,10.206.135.0/16,Sydney,AU,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
B_sess_01934_c12b25ce,2024-03-08T02:56:32Z,view,prod_0059,B,desktop,172.16.87.0/24,Singapore,SG,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,4e1817c28e558273292f853af5a2931bf72d4c416fab71cabe413a12a781a428
B_sess_00254_08e43f54,2024-03-06T00:03:50Z,view,prod_0289,B,tablet,10.80.126.0/16,Berlin,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,747a66471c1a913b57e2e4ce166d3223fa40b4ed59708829983ebaa7fb7dcbdb
B_sess_02099_94954401,2024-03-02T02:15:44Z,view,prod_0480,B,desktop,192.168.116.0/24,Houston,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,58c71200f015520a2112e54dbd418e79f50772d9c90c169d66649c837ec1e498
B_sess_00264_c861ec8b,2024-03-05T23:13:22Z,view,prod_0004,B,tablet,10.124.131.0/16,Mexico City,MX,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,5d28c8008dff6be1b4c859b2be76f40538b2b510f86c7221897a22d383861b32
B_sess_00722_9d5dc15d,2024-03-06T05:18:25Z,view,prod_0496,B,mobile,10.112.104.0/16,New York,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,
B_sess_02355_07c91d40,2024-03-07T13:49:27Z,view,prod_0078,B,mobile,100.64.145.0/24,Osaka,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,94fb0467d91ef94eb59aa5cdda80a2ba794e8c9b46d4efab4b3af02514bcb6e9
B_sess_01999_5e446215,2024-03-06T17:46:30Z,purchase,prod_0087,B,desktop,172.16.141.0/24,Amsterdam,NL,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,36971a66cc1e0f4769d8e66648a26672ddb30e45ba5b8c1c98c116f951d5f8e0
B_sess_01809_5967a85a,2024-03-02T10:34:13Z,purchase,prod_0021,B,tablet,100.64.84.0/24,Mumbai,IN,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,d93c436cfed71044188df98c603c8cb5ac6f9ffd91c20a9ed2041ef78a83ca47
B_sess_01793_5cda8a9a,2024-03-04T05:36:22Z,cart,prod_0499,B,desktop,100.64.83.0/24,Amsterdam,NL,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,5ba188a0ef7e869419f501cbcad0615a6486c007a9acd1ef2afb178f6d512a38
B_sess_00038_f51eeb4e,2024-03-03T19:41:55Z,purchase,prod_0119,B,desktop,10.7.18.0/24,Osaka,JP,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,e91c06942265f9b186c6aaedbdc7de7f32e19388873a3bcc195585a53c76f996
B_sess_02038_333e55ce,2024-03-02T04:01:25Z,view,prod_0050,B,mobile,198.18.6.0/24,Paris,FR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,417cb4d19cb1074e37503dfec771115c115b3450954724b25635b382c2db8afd
B_sess_01900_9a2a1328,2024-03-03T06:53:32Z,view,prod_0288,B,mobile,198.18.0.0/24,Seoul,KR,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,9d98238b15a14d730be091e04ebe3ba9bf8837c4fddf82e7361778e6d871fa0f
B_sess_00686_42dd8819,2024-03-05T13:18:40Z,view,prod_0227,B,desktop,10.29.86.0/16,Berlin,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
B_sess_00630_55831ade,2024-03-02T11:48:28Z,view,prod_0099,B,desktop,10.22.58.0/24,Paris,FR,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
B_sess_01817_ae53986d,2024-03-05T16:59:51Z,view,prod_0004,B,desktop,100.64.80.0/24,Sydney,AU,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,c1b51d043e94aab9f29afcb6d7977cc70ba172dc2bd5f9ee9e91f42171f17a60
B_sess_01884_c6f7054d,2024-03-02T03:18:30Z,view,prod_0277,B,mobile,10.0.0.0/24,Paris,FR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,ac617a98f23e14e0b471f8cbdcb838c3ba9d541dc0ad06ecfdd798131c77246d
B_sess_01950_e3a54916,2024-03-07T14:55:17Z,view,prod_0345,B,desktop,192.168.51.0/24,Mumbai,IN,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,d75b329f8f123bd33d68d8700126ba0c9d48117c33c766df94db418da40134d8
B_sess_00598_a3f7e275,2024-03-06T10:37:36Z,view,prod_0206,B,mobile,10.185.42.0/24,Paris,FR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,
B_sess_00536_b19313cc,2024-03-06T01:33:02Z,view,prod_0018,B,desktop,10.119.11.0/24,Manchester,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
B_sess_02379_82d9488c,2024-03-04T13:46:10Z,purchase,prod_0116,B,tablet,100.64.168.0/24,Toronto,CA,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,e25be98781e75f78e85f31e4de9f2b51fbe0eb13b1e2a58167b3fbd48b551841
B_sess_02284_80b70e65,2024-03-02T09:26:04Z,view,prod_0385,B,desktop,192.168.215.0/24,Houston,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,045c9979210cd115ff3f63413dad8ca475ecf7d36678acf046b31d14ae06ab1a
B_sess_00028_c7feecc2,2024-03-06T10:36:38Z,view,prod_0157,B,mobile,10.62.13.0/16,New York,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,e66f7b11d843f597a344ff1478cd7f37d7fb2c2a60ec71b8baa4461849276b67
B_sess_01844_57593d7d,2024-03-05T12:09:22Z,view,prod_0102,B,desktop,100.64.13.0/24,Manchester,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,f2222a586a88b736dd62e4ea4a7d23d980e3493d66f8e8bb0686f34a34e39948
B_sess_00796_79c1c164,2024-03-05T15:56:51Z,view,prod_0022,B,tablet,10.202.141.0/24,New York,US,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,
B_sess_02075_90fb18a8,2024-03-06T19:19:07Z,view,prod_0427,B,mobile,10.0.144.0/24,Osaka,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,e882c146893a081546ce53254362dce90c655b5dd1665ce9aa0076e525648067
B_sess_00436_63911354,2024-03-04T00:55:33Z,view,prod_0320,B,desktop,10.109.217.0/16,Sydney,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
B_sess_00670_f12e16aa,2024-03-07T01:40:19Z,cart,prod_0002,B,desktop,10.189.78.0/24,Paris,FR,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,
B_sess_02316_6c5a4000,2024-03-02T04:09:39Z,view,prod_0196,B,mobile,198.18.209.0/24,Singapore,SG,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,9d5fa1031040e960f0a16274052a048b6bbc5e0a59240522a74b7e772e9d82bc
B_sess_02360_47e2c41f,2024-03-04T20:34:58Z,view,prod_0385,B,desktop,100.64.231.0/24,Seoul,KR,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,1a5a7d44bfb9b1c3d101c1061de24122a6a0f5be5c4e777cd181558a1f88f420
B_sess_01901_5c1eda70,2024-03-03T13:43:09Z,purchase,prod_0302,B,desktop,10.0.185.0/24,Sydney,AU,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,dc0ef062eaa683f28e1ecf449687f8ddda781645f3e312473cd2b7e0208370d2
B_sess_00694_16c521a7,2024-03-03T17:12:41Z,cart,prod_0185,B,desktop,10.134.90.0/24,Seoul,KR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,
B_sess_01936_49b3f50d,2024-03-08T05:06:08Z,view,prod_0397,B,mobile,172.16.178.0/24,Seoul,KR,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,95fecacbe6011c344beedc66668f4aef0eeddc39aff71238cdf77a24bd567616
B_sess_00728_53392a42,2024-03-02T01:32:20Z,view,prod_0310,B,mobile,10.160.107.0/16,Munich,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,
B_sess_00394_1988dbc9,2024-03-05T09:12:32Z,view,prod_0383,B,desktop,10.147.196.0/24,Mumbai,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,11ba13b431185a6c836c1f4a1838c42846994ac5bbdbb787e674d3e1921e5a5c
B_sess_01896_e2043ed7,2024-03-01T23:01:21Z,view,prod_0308,B,desktop,100.64.96.0/24,Mexico City,MX,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,e64fe36084322bce6054624fa987d5e61bb9fca37003a84dbbafe7c745918201
B_sess_00520_da4bb2cf,2024-03-04T00:26:05Z,view,prod_0176,B,mobile,10.134.3.0/16,London,GB,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,
B_sess_01877_f58def4c,2024-03-03T00:30:17Z,view,prod_0070,B,desktop,172.16.38.0/24,Amsterdam,NL,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,5de1ed0efd45f534b38b1947123d6b4634216c654901948a9e7e2487db4cc75b
B_sess_01883_f250eac1,2024-03-01T09:05:15Z,cart,prod_0091,B,mobile,100.64.22.0/24,Singapore,SG,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,fb0a0a4afd23d3197345e1acf305404388be079a6d9c50b2ee38c87ce1cbec15
B_sess_02207_6bc1872e,2024-03-03T08:46:06Z,view,prod_0130,B,mobile,100.64.8.0/24,Chicago,US,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,8c23e4d08597f8334ee7f20cf55c76802cf7e03b7b1582bb178829f8b78b3913
B_sess_00146_e3e28d77,2024-03-04T01:38:55Z,cart,prod_0410,B,mobile,10.58.72.0/24,Seoul,KR,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,90012ea9603ee941cfcd3e5e801444b5fdcbe256ea77dbe52ea3c7ee4138701e
B_sess_00582_05864db9,2024-03-01T12:24:29Z,view,prod_0271,B,desktop,10.176.34.0/24,London,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,
B_sess_00336_f38d4837,2024-03-05T07:05:27Z,cart,prod_0261,B,tablet,10.226.167.0/24,Munich,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,ff78e2b32bcf40d07d2873158113eb5d125010af1d022f4092690bf30f124149
B_sess_02392_b6b95b18,2024-03-05T00:26:14Z,cart,prod_0147,B,mobile,198.18.185.0/24,Houston,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,21537fce5e25f19915b2ed2d8597d0e413e86096e7265d65aa0785f87e250788
B_sess_01994_3ef3679d,2024-03-07T15:45:53Z,cart,prod_0360,B,desktop,198.18.178.0/24,Mumbai,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,7752dc52ac72801d7c00f51733b7ddfcb81ed0ea6a1caf93495b8ad8f4ad12de
B_sess_01790_0820cc10,2024-03-06T22:21:35Z,view,prod_0214,B,mobile,10.0.180.0/24,New York,US,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,48cb7f6565418f7c9252fd039adc8be7185a4ce37bbc559c04382e79d563dbf5
B_sess_02276_5dd92f42,2024-03-02T16:54:42Z,view,prod_0163,B,desktop,198.18.194.0/24,Bangalore,IN,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,7b1dc48bd71f9fddf474c7cf934b7967a0701dcdcf595342509c2541d44ce59c
B_sess_02075_90fb18a8,2024-03-06T19:05:05Z,view,prod_0131,B,mobile,10.0.144.0/24,Osaka,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,e882c146893a081546ce53254362dce90c655b5dd1665ce9aa0076e525648067
B_sess_00564_19174f25,2024-03-04T22:20:37Z,purchase,prod_0228,B,desktop,10.33.25.0/16,Amsterdam,NL,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,
B_sess_00596_1a8d9031,2024-03-02T21:44:47Z,view,prod_0493,B,mobile,10.169.41.0/24,Sydney,AU,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,
B_sess_00708_19caf09a,2024-03-06T14:33:31Z,view,prod_0339,B,tablet,10.63.97.0/24,Sao Paulo,BR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,
B_sess_02276_5dd92f42,2024-03-02T16:50:56Z,view,prod_0252,B,desktop,198.18.194.0/24,Bangalore,IN,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,7b1dc48bd71f9fddf474c7cf934b7967a0701dcdcf595342509c2541d44ce59c
B_sess_00566_6e8dbadb,2024-03-05T21:34:54Z,view,prod_0327,B,mobile,10.198.26.0/24,Sydney,AU,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,
B_sess_02321_f6157d94,2024-03-06T23:38:49Z,view,prod_0122,B,tablet,10.0.178.0/24,Singapore,SG,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,caa81a383b0debd8d59b3808b1721e38636f14b94abd0498c85532a08465bcc2
B_sess_01912_3f3c2673,2024-03-04T22:21:06Z,cart,prod_0260,B,mobile,172.16.61.0/24,Tokyo,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,5262d0ca3d96ed17d383e3b26b47ef6df9eba9359491a14ce53d1b0246486fcd
B_sess_01876_df29433e,2024-03-03T08:50:56Z,cart,prod_0142,B,tablet,172.16.111.0/24,Paris,FR,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,ff34e1f8a001a489de73d1219d095cc234b888c2de03703484daa0141d90b50b
B_sess_02374_00c88654,2024-03-04T11:08:25Z,purchase,prod_0455,B,mobile,198.18.197.0/24,Singapore,SG,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,960b8952abca74105f7f7ff761355dbc2493b7118f437e2f1d99a2f2279b608f
B_sess_01816_31772af0,2024-03-04T10:10:19Z,purchase,prod_0416,B,mobile,100.64.219.0/24,Bangalore,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,edf9588ef2c3966f527b3660be7a633bcade3996215ff4656b27aeb6f111bb6d
B_sess_02353_14e0077a,2024-03-07T04:05:22Z,view,prod_0184,B,tablet,100.64.225.0/24,Toronto,CA,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,53e89c4fe040dadaf478d76760616c7e611a1a3177ec1900accaa5706f5b0541
B_sess_00218_71812bf8,2024-03-05T17:40:12Z,view,prod_0128,B,desktop,10.67.108.0/16,Toronto,CA,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,c3cb063be55305a305cfa7d01327420e874cdfc788ca5ef7e8284b792e61810d
B_sess_01976_b454e220,2024-03-07T08:13:32Z,view,prod_0352,B,mobile,10.0.19.0/24,Mumbai,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,68eeb59989947ff448e7d0e441615e2928eb9ca2071f6e4849249aec503afc76
B_sess_00794_ff14d8e3,2024-03-05T15:37:38Z,view,prod_0082,B,desktop,10.213.140.0/24,Berlin,DE,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,
