session_id,event_time,event_type,product_id,platform,device_type,ip_range,city,country,user_agent,hashed_email
B_sess_00004_fe11c5a0,2024-03-06T05:51:50Z,view,prod_0159,B,desktop,10.207.1.0/24,Singapore,SG,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,9db7e2739a39fa3e73450dd455e16eb720eea76b2b5c484d0c77e251aaaec616
B_sess_02193_0a36b55c,2024-03-07T19:09:36Z,purchase,prod_0039,B,tablet,100.64.2.0/24,Paris,FR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,d8167fad91ebc0e2655465e1334c81fda4fe558a5e8aa54b3adeb948283d815d
B_sess_02132_6213a82b,2024-03-02T10:24:32Z,view,prod_0187,B,tablet,100.64.21.0/24,Mumbai,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,ddb23bd8eb6bb9d407254e452bc32d7c4234ee5f00065c7a22967fff1cb03137
B_sess_00614_9859067b,2024-03-02T16:44:25Z,view,prod_0201,B,mobile,10.42.50.0/16,Manchester,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,
B_sess_00370_99a34fd0,2024-03-02T13:10:37Z,cart,prod_0370,B,tablet,10.155.184.0/16,Sydney,AU,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,f75c4e8011ec3f2a9d717e18e6b4df17ea469bb30f262bd92fe6447a39b08bf1
B_sess_02209_0294dcca,2024-03-03T00:34:18Z,cart,prod_0354,B,tablet,172.16.156.0/24,Toronto,CA,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,166239eff8ed69d994554dd0b1f683939cb79649082f9b0ced70c4dee024d38b
B_sess_01897_a0aeb46a,2024-03-03T21:00:24Z,view,prod_0056,B,desktop,198.18.149.0/24,Osaka,JP,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,679b7787d79c1ccb6e3f0507a4fe054e66d44d5e3e8c50da98eadc7c16753087
B_sess_00772_b59ebbb6,2024-03-02T07:42:05Z,view,prod_0416,B,desktop,10.80.129.0/16,Berlin,DE,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
B_sess_01934_2f6215ed,2024-03-08T02:19:36Z,view,prod_0285,B,desktop,172.16.87.0/24,Singapore,SG,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,399fba0480e861ae3bb2cd4d6e00490c3860330ab2b4626542116f67ea53923c
B_sess_00334_0a81980e,2024-03-05T08:09:58Z,view,prod_0298,B,tablet,10.231.166.0/16,Tokyo,JP,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,590748676ab1ea4dcbdf3c1b54682677b8e128b0cfe379d18fb12653fe68681c
B_sess_02372_9319b1c5,2024-03-06T06:59:39Z,view,prod_0228,B,desktop,100.64.152.0/24,Berlin,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,49372766dee08865b35c899ade6708d585a1fcec33169eba122eb1855d3f8f3d
B_sess_02124_c358a730,2024-03-05T18:37:16Z,view,prod_0438,B,desktop,172.16.135.0/24,Mexico City,MX,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,5e91fd14ef351dbdf3e7007eeec59683b8b225f37a357104024e3cba2408ee9c
B_sess_02314_3056b713,2024-03-06T03:58:16Z,view,prod_0343,B,desktop,198.18.45.0/24,Manchester,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,7b70a6a4fb9005077de0005631d297be9786bd8ad79f0a825cf38dc923f48173
B_sess_02376_c4efbc71,2024-03-02T02:14:31Z,view,prod_0465,B,mobile,172.16.146.0/24,Los Angeles,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,e7f6e354d632c17e5c6d44dd4d8f6f7fd14e16eddfe1549e97a918bc5fe4f490
B_sess_00770_1e345fe3,2024-03-02T00:46:15Z,view,prod_0434,B,mobile,10.33.128.0/16,Singapore,SG,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,
B_sess_00040_9c9c00a6,2024-03-03T01:43:47Z,view,prod_0284,B,tablet,10.8.19.0/16,Sao Paulo,BR,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,79c306ba58e91ca607e8e432b1719eb4db8b43f322bf457a4b282bfa4e01443c
B_sess_02055_9f7d462b,2024-03-07T12:13:20Z,view,prod_0368,B,desktop,10.0.4.0/24,Los Angeles,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,a55bc2677d6560feea2307bf0bc6a94c90e8199b3fbf7e9a1b59e0b945c3b76b
B_sess_02062_eb227144,2024-03-08T06:03:43Z,purchase,prod_0107,B,desktop,198.18.20.0/24,Houston,US,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,8966f2ab6118d11227cb63b95ae50997e1adaac54fdb0a9b46055dd15e3b18c9
B_sess_00062_052132c4,2024-03-06T00:55:44Z,cart,prod_0094,B,tablet,10.102.30.0/16,Sydney,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,f1d2e483650081aaa48b80390aa13a5fec3a6e8e14e3851d6dc61b821ca90ff1
B_sess_01954_087ba83d,2024-03-04T02:12:17Z,view,prod_0388,B,mobile,10.0.6.0/24,Sydney,AU,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,adf743de4b6e814f0bd2216d26d771deac17e479724c09d86849542112bf5a70
B_sess_02279_759b7f44,2024-03-03T00:38:08Z,view,prod_0253,B,desktop,172.16.169.0/24,Seoul,KR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,bbd869aee06afa65dc8430d4912704e10d6182df2cf4aa97365e033aa9dfc8eb
B_sess_01973_91cec914,2024-03-05T11:32:19Z,view,prod_0440,B,mobile,192.168.61.0/24,Bangalore,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,60e7656fca88cdb0211a40efab334381fd1bfe72cf757bc2dd00ec00e6e8d1e7
B_sess_00278_0e246280,2024-03-03T19:43:37Z,view,prod_0114,B,tablet,10.99.138.0/24,Mumbai,IN,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,c5f3fd3efe2b4d31add859a8ac131fc985c7fa1a0488611600b1aa5f2c310178
B_sess_00086_d62b68d5,2024-03-06T00:27:43Z,view,prod_0108,B,tablet,10.197.42.0/16,Amsterdam,NL,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,b969b6a74736e26dd4d724d219cff070180e9a5ba789b347ac77b403d0a768c6
B_sess_02340_a870708b,2024-03-05T23:35:21Z,view,prod_0443,B,desktop,198.18.48.0/24,Toronto,CA,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,70a0f532180d548ac3dbdbf9bc289b54a31fe1c20850ebb66b1d0925e1e2f1a2
B_sess_00172_4b5c130c,2024-03-03T04:00:50Z,view,prod_0113,B,mobile,10.99.85.0/16,Tokyo,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,dd60a2f98e493568e437eb15c74336dbd5249b6988f70b6adbc94ad680978771
B_sess_02249_1423b740,2024-03-07T11:55:46Z,cart,prod_0340,B,tablet,192.168.81.0/24,Manchester,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,992392f8e2f7a9d05e87c50509e11fe3bde7225b9248f4a0715a68fb14ca70c8
B_sess_01802_8623f5f6,2024-03-06T02:33:01Z,cart,prod_0233,B,mobile,10.0.209.0/24,Berlin,DE,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,3e5d7abef7cf15e27130c4669279bcb35d1f4674a20d03d0ca6c1eb888ca4bdc
B_sess_02112_b61af6db,2024-03-01T22:46:48Z,view,prod_0152,B,mobile,10.0.53.0/24,Sao Paulo,BR,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,f7913120a6e9867c479e7d583bbec93d87a7ce2557d58974f6cd5e1dcbd792c6
B_sess_01810_936b0d4d,2024-03-03T18:20:05Z,view,prod_0400,B,tablet,10.0.114.0/24,Seoul,KR,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,5f77ce488314568d223b873847338149d7ad6fa56144518c0a1a6650ba45b6a8
B_sess_02078_49db580d,2024-03-04T04:24:26Z,view,prod_0496,B,mobile,198.18.8.0/24,Munich,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,65acd7137476f1a3980214e0a7b2845f5072efc21e99711f42b2c554dd5b9847
B_sess_01932_7c00c188,2024-03-04T20:04:21Z,view,prod_0292,B,mobile,172.16.152.0/24,Chicago,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,dcb55a969f2b0666be72c11d36f78c07d5f1ab70a351f931f3e39f0cb95c925a
B_sess_01822_fa452188,2024-03-07T18:01:48Z,purchase,prod_0318,B,mobile,10.0.99.0/24,Amsterdam,NL,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,5b83418fab3f927e28cba24e73a7309c2991dda0b19ea033620af043b9385f65
B_sess_02382_e75cd7d5,2024-03-05T16:46:02Z,view,prod_0266,B,tablet,192.168.135.0/24,Mexico City,MX,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,e829928f8f215183ad8961668c75735f4e69dcd030685a4dc5f636f6bb68de12
B_sess_01921_e7fddc22,2024-03-04T08:04:04Z,view,prod_0301,B,tablet,10.0.163.0/24,Sydney,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,9fc84045d74b24d372f4b2ab85cbd451bd28ec7fd5be334763a8b240485d499a
B_sess_02029_fb4d53cd,2024-03-07T12:36:24Z,view,prod_0417,B,tablet,100.64.147.0/24,Los Angeles,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,4942899121ec49ee912d50f138e857692ac98f77afede3f37084085bfe2d6922
B_sess_00596_e6d8dcba,2024-03-02T21:54:48Z,view,prod_0432,B,mobile,10.169.41.0/24,Sydney,AU,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,
B_sess_00058_16899a1e,2024-03-05T21:15:40Z,cart,prod_0214,B,tablet,10.106.28.0/16,Osaka,JP,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,b3818f41c29b1241f74de0e7a6cb8ca03090a7d4b854d3f503434688fd7bf278
B_sess_02253_d2039829,2024-03-04T22:20:43Z,view,prod_0468,B,tablet,100.64.13.0/24,Mexico City,MX,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,92a12fac257547f0a25d2aa7915beeb8c88836cb8f240a07c592745ad7cd218c
B_sess_01893_9353a722,2024-03-05T00:59:58Z,cart,prod_0313,B,tablet,10.0.87.0/24,Amsterdam,NL,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,ba5a7b62128143ceb05a54889a4051b5c33d7c454694427635d7ee3a29132322
B_sess_00146_bf9c8ec1,2024-03-04T01:12:42Z,cart,prod_0066,B,mobile,10.58.72.0/24,Seoul,KR,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,90012ea9603ee941cfcd3e5e801444b5fdcbe256ea77dbe52ea3c7ee4138701e
B_sess_00350_f687e6f6,2024-03-02T04:41:21Z,view,prod_0318,B,mobile,10.205.174.0/24,Tokyo,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,5afc80c1fea72b76d84b77baeb663a7b8bf4a944f97bbc9547a6829e3a9c6026
B_sess_02182_1889eb44,2024-03-07T17:01:20Z,view,prod_0019,B,mobile,10.0.13.0/24,Mumbai,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,8e9c4f4d59398830eb8b03b6b9f1de51c98eb1873b34c48cd339516f7a222ee4
B_sess_01932_7c00c188,2024-03-04T20:51:10Z,view,prod_0309,B,mobile,172.16.152.0/24,Chicago,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,dcb55a969f2b0666be72c11d36f78c07d5f1ab70a351f931f3e39f0cb95c925a
B_sess_00102_22474059,2024-03-02T00:09:42Z,view,prod_0146,B,desktop,10.20.50.0/24,Mexico City,MX,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,2e50ac7726a599d14e25d67fd5dffb09582db90e1cfe3f209a22b1d1320ddb28
B_sess_02143_a264d3a4,2024-03-03T13:54:01Z,view,prod_0178,B,desktop,198.18.197.0/24,New York,US,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,0220aeba692b7ce18a0c7172d9a6bc93c0940de761bf49c4c8c436487be410d2
B_sess_01845_9305d96b,2024-03-02T13:47:46Z,view,prod_0030,B,desktop,100.64.89.0/24,Houston,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,7aad44500a9f2cbe8c65a6995efeb1828bf1ed9e6c119158e18f51dd86beb40c
B_sess_00708_b2fad54d,2024-03-06T14:20:39Z,view,prod_0083,B,tablet,10.63.97.0/24,Sao Paulo,BR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,
B_sess_02245_e1d93cdd,2024-03-05T03:01:26Z,cart,prod_0348,B,tablet,10.0.218.0/24,Sydney,AU,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,dd46cda19e7ec546709635f31f792ac6bf845483fa6bccb2cdc7de5045e2200c
B_sess_00350_f687e6f6,2024-03-02T05:10:50Z,view,prod_0466,B,mobile,10.205.174.0/24,Tokyo,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,5afc80c1fea72b76d84b77baeb663a7b8bf4a944f97bbc9547a6829e3a9c6026
B_sess_00500_f595c568,2024-03-01T17:58:57Z,view,prod_0228,B,desktop,10.216.249.0/16,Tokyo,JP,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,
B_sess_02248_6e34b899,2024-03-03T09:01:41Z,view,prod_0450,B,mobile,172.16.39.0/24,Houston,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,e0fb2625a1e0d21cebbd874f85e16a205584408aadc858de03acd59f4bd509bf
B_sess_00086_d62b68d5,2024-03-06T00:26:58Z,view,prod_0153,B,tablet,10.197.42.0/16,Amsterdam,NL,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,b969b6a74736e26dd4d724d219cff070180e9a5ba789b347ac77b403d0a768c6
B_sess_00102_22474059,2024-03-02T00:04:32Z,cart,prod_0277,B,desktop,10.20.50.0/24,Mexico City,MX,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,2e50ac7726a599d14e25d67fd5dffb09582db90e1cfe3f209a22b1d1320ddb28
B_sess_02371_a3142afe,2024-03-03T10:07:52Z,view,prod_0394,B,desktop,10.0.54.0/24,Osaka,JP,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,fd02c84385ba9132e89c82446d6f7f6cae7df24f65ba72d7f048dbc48e911317
B_sess_02277_06b31fd7,2024-03-02T11:55:48Z,view,prod_0341,B,tablet,100.64.249.0/24,Berlin,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,98cc6d3dac32fa6fb45e2e540eb116582728ffb880aeccf02fae22a3453b5247
B_sess_01852_c00cda8a,2024-03-04T03:44:31Z,cart,prod_0366,B,desktop,198.18.66.0/24,Osaka,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,a5a4f7c7591df9659bbd5a97d51651aaeb49309ef87954d47898bda8286d6940
B_sess_01891_752a3e00,2024-03-02T12:32:19Z,view,prod_0218,B,desktop,10.0.234.0/24,New York,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,20a5399c10869cf0d14ad84896a12dc5e208d48cbddbe9c5526dd5818a359955
B_sess_01941_3b446b45,2024-03-02T15:29:25Z,view,prod_0481,B,desktop,10.0.221.0/24,Houston,US,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,661899182c8f5a9ccd1cae5ebfc57c247df6726bc28308c265cd9ba59e3f8624
B_sess_02087_3c1d6c68,2024-03-04T07:35:39Z,cart,prod_0326,B,desktop,198.18.79.0/24,Berlin,DE,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,765787f8ec287a3bd10d00ebab586d6333f3c1d0ff781925743fd2228b1dcffa
B_sess_02103_7f7b646e,2024-03-06T20:10:09Z,view,prod_0274,B,tablet,10.0.69.0/24,Bangalore,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,629cfdd373931141dcbfa2132ba405633378fab7c5fe11ed79d28bac326654fd
B_sess_01983_a2997ba6,2024-03-07T15:37:43Z,view,prod_0001,B,desktop,192.168.12.0/24,Sydney,AU,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,7a25790b0f45f84dd274d772ef6883e4d653d26238102fc540db7d6718776fc0
B_sess_02378_9996836a,2024-03-06T08:36:26Z,cart,prod_0001,B,mobile,10.0.123.0/24,Houston,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,136472a069898528b697f25710f6bb39e69e50be8799781dd43445588b1bff66
B_sess_02293_aec1cd06,2024-03-05T19:33:36Z,view,prod_0425,B,desktop,10.0.212.0/24,Sydney,AU,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,1b7ab19bb177f31460f64270fc94f1035a7aad9893caefa4e3e5f653a1484809
B_sess_00534_683f46a7,2024-03-01T19:12:07Z,cart,prod_0093,B,tablet,10.170.10.0/16,Mumbai,IN,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
B_sess_01800_0ba10a0c,2024-03-01T12:42:25Z,view,prod_0369,B,mobile,192.168.197.0/24,Sydney,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,f9db29a0b24d5d2bda195abfad1f386d15b3331912f2bc803040aa912631d8ff
B_sess_00632_fcf6d5a4,2024-03-05T04:10:35Z,view,prod_0008,B,mobile,10.92.59.0/24,Bangalore,IN,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,
B_sess_02272_e94ceaff,2024-03-07T08:11:16Z,cart,prod_0093,B,mobile,100.64.171.0/24,New York,US,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,b9a63c96e915f55e5edb774161282e5d3d6468fef86bbb4e4abccbb0a2152adf
B_sess_02044_15da7115,2024-03-01T14:55:42Z,view,prod_0261,B,tablet,100.64.27.0/24,Mumbai,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,fea6665e9ec67616e481c7e3329b760d9fbb96c2fd00f6483b4c8811abe887b9
B_sess_00206_0a99de85,2024-03-07T06:15:11Z,view,prod_0317,B,desktop,10.233.102.0/16,Amsterdam,NL,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,e4c80adebf7e40faf21b922f6a9e1367c146b17d1e8b4ac70cce4d08ac505959
B_sess_02313_183f459c,2024-03-06T20:40:45Z,view,prod_0253,B,desktop,10.0.12.0/24,London,GB,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,5ac94c1ec8b651b9d9ae6f8edaf485429d1867fd32a077077d6d9683bee65894
B_sess_00344_63b19409,2024-03-01T23:03:59Z,view,prod_0091,B,desktop,10.143.171.0/16,Chicago,US,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,6e858f1bcd4d97ce581549666d1151b2704aaa3183acd724b20e45dca994af19
B_sess_02027_cfa64e45,2024-03-05T19:43:37Z,view,prod_0236,B,tablet,100.64.149.0/24,New York,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,0a2a554d7bfb18c02de72fbc5ac33f1cfa6dd88dc733c4c43a4b5c651ecc734c
B_sess_00078_7c860488,2024-03-03T12:44:24Z,view,prod_0088,B,desktop,10.52.38.0/24,Los Angeles,US,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,3ce9bac5560bb775b2b4d32798525495f2077e6d2894903afef521d4fc0ecf0b
B_sess_01795_14b49e23,2024-03-02T02:22:41Z,view,prod_0063,B,tablet,100.64.189.0/24,Bangalore,IN,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,3d9c9e65a29ed2a17527dd78320ae135beacb626a62194bca0f4d61f3511fa12
B_sess_00736_a13e0b5b,2024-03-04T09:13:41Z,view,prod_0464,B,mobile,10.132.111.0/16,London,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,
B_sess_02165_533ae68b,2024-03-06T20:43:51Z,view,prod_0085,B,desktop,198.18.213.0/24,Tokyo,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,7291803b15a5c9571cc033ec8902d81cebb9277732af695c4b348429b2b883c0
B_sess_02020_27a5375e,2024-03-08T02:04:21Z,view,prod_0357,B,desktop,172.16.108.0/24,Sydney,AU,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,3e8f86ce626e65402c501353ecef34f4f98c2fe0754a37685cc5ef9828a1d85f
B_sess_02267_a0627ec9,2024-03-02T16:42:53Z,view,prod_0153,B,desktop,192.168.131.0/24,Mumbai,IN,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,27dd2173feb201daf35b0cf30cc93be9edefea5f89e33c99dff98547f9cbc866
B_sess_01909_a102c82f,2024-03-06T12:08:26Z,view,prod_0056,B,desktop,198.18.32.0/24,Mexico City,MX,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,2accafe84e68bb3267a97b56ff8a15d4c16b9c71c4ab8194dc7d35ba42c0c6da
B_sess_01888_6a1b6e57,2024-03-01T18:11:38Z,view,prod_0154,B,tablet,192.168.181.0/24,Sao Paulo,BR,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,21bcae51ec3cef4a69f505e1f5dfdc6822e41d94e82a0f563fcbd7a308ae5238
B_sess_02367_8ddf1b20,2024-03-06T01:34:21Z,view,prod_0416,B,desktop,198.18.212.0/24,Toronto,CA,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,8a558b61f05273d0b6af40bd5bb0c272919962f21a54d9fc0e29bb317374dc7a
B_sess_01814_287a8f01,2024-03-04T23:24:43Z,cart,prod_0394,B,mobile,172.16.166.0/24,Tokyo,JP,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,49dfcbd072f716ca924b19b2482e5fd2dbb79801d5ef9e86e742ae30f3b66a05
B_sess_01868_8040d2ba,2024-03-02T12:57:45Z,cart,prod_0448,B,desktop,100.64.244.0/24,Paris,FR,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,a55ab3058ba28915d263f028e42164dff1e8de311579f511d123c32cc1669f6f
B_sess_02365_7c411f08,2024-03-06T08:21:04Z,cart,prod_0442,B,mobile,198.18.39.0/24,Osaka,JP,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,d00969bfe559f6400cb24d32763bb3708f75c12c487ab957790f209d40a28a63
B_sess_02174_3e2f0601,2024-03-07T04:43:05Z,view,prod_0466,B,tablet,192.168.142.0/24,Manchester,GB,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,32b64c6e5dc1d8eeca03290873f4c7096b2fcf1618ae6fe523a1e42259b8a7bf
B_sess_02126_24ae7775,2024-03-05T03:26:32Z,view,prod_0065,B,mobile,198.18.83.0/24,London,GB,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,2b3ba0634bef1c58d8d8fe5d862b3f4078f166d823040d742c3854a90c10b72d
B_sess_02309_60c77604,2024-03-04T19:10:15Z,view,prod_0302,B,desktop,100.64.188.0/24,Sydney,AU,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,9773623274da12f289a8ca01d94c58c3b6859cf88c8bbe04b84ab47b600e89f4
B_sess_01764_d87c8b22,2024-03-01T22:09:51Z,cart,prod_0167,B,mobile,10.0.146.0/24,Berlin,DE,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,914773f7efd63d55561734e7638f0fe0091d7360e0a43cc432787e764f96820f
B_sess_02134_60a1d7a7,2024-03-06T08:58:58Z,view,prod_0149,B,mobile,10.0.222.0/24,Bangalore,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,be403bad6a5c071c150e602387303c50fd0878ddc9a3224c82d7f145e6f733cf
B_sess_00334_0a81980e,2024-03-05T08:26:53Z,view,prod_0490,B,tablet,10.231.166.0/16,Tokyo,JP,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,590748676ab1ea4dcbdf3c1b54682677b8e128b0cfe379d18fb12653fe68681c
B_sess_00492_76e40fd1,2024-03-04T14:32:17Z,view,prod_0069,B,desktop,10.62.245.0/16,Sydney,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,
B_sess_00414_c5d4d028,2024-03-03T10:14:59Z,cart,prod_0270,B,mobile,10.239.206.0/24,Houston,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,
B_sess_00128_b8cbd2ac,2024-03-04T22:58:46Z,view,prod_0412,B,tablet,10.142.63.0/16,Munich,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,398285558e1693565b5d2b3776b601c2a234b08f25dcedaeb4a9b945ce87228e
B_sess_00580_b0feafe5,2024-03-08T08:13:58Z,view,prod_0130,B,tablet,10.235.33.0/24,Singapore,SG,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,
B_sess_01947_7989b941,2024-03-07T00:06:34Z,view,prod_0226,B,mobile,198.18.82.0/24,Chicago,US,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,1e74bd1da3b4e300f6fd929e4dec0f1315b0242d1ff18c44abd66a447e2784bf
