session_id,event_time,event_type,product_id,platform,device_type,ip_range,city,country,user_agent,hashed_email
A_sess_00531_aac34e1f,2024-03-04T17:52:11Z,view,prod_0480,A,tablet,10.135.9.0/16,Tokyo,JP,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
A_sess_01450_8a3e7b9b,2024-03-05T05:51:24Z,purchase,prod_0387,A,tablet,198.18.107.0/24,Seoul,KR,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,a2ecdc636fc785d33f8c20ea853e36f9dc093bdfc38b9f1fd9494095a7bc5fe9
A_sess_01104_a454358e,2024-03-05T19:13:03Z,view,prod_0114,A,desktop,172.16.161.0/24,Los Angeles,US,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,841c92fffba4d3d390f558183f4bb6e0438cd64bc12597a095cf7bf0e7441063
A_sess_01664_f3b1e054,2024-03-06T03:59:40Z,view,prod_0079,A,mobile,192.168.117.0/24,Paris,FR,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,90574a86f79bef2ee4b3bc4418e999603bc6d840ff8bd7a0aef428400fddda3f
A_sess_01280_80786a6d,2024-03-04T04:01:32Z,view,prod_0005,A,tablet,100.64.226.0/24,Amsterdam,NL,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,19acc370c6a99dff2370345d52a72c828dacc4db214fd77de831a6f1abacd8c2
A_sess_00767_81f91bc2,2024-03-05T06:53:36Z,view,prod_0372,A,mobile,10.254.127.0/16,Paris,FR,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,
A_sess_01308_bb102075,2024-03-02T02:40:31Z,purchase,prod_0191,A,desktop,10.0.66.0/24,London,GB,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,ab367aba22dc483d643fe6190ae3c8bd836b530463758011027201d68b5ede41
A_sess_00435_a6b9ead9,2024-03-03T23:30:23Z,view,prod_0231,A,desktop,10.109.217.0/16,Sydney,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
A_sess_01136_ba608977,2024-03-02T18:47:36Z,view,prod_0163,A,mobile,100.64.153.0/24,Seoul,KR,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,d4dbbdb3e232ffc3f7065b376fdf11610e940b5e095c46f25a8592627416e34b
A_sess_01441_22d0ce1c,2024-03-03T21:03:52Z,view,prod_0020,A,tablet,198.18.172.0/24,Mexico City,MX,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,152368de3356b7fc3cb3eadd426cce29d54588989453a64bac043e7ce4de1d9a
A_sess_01592_862cf016,2024-03-05T15:13:05Z,view,prod_0322,A,desktop,198.18.73.0/24,Bangalore,IN,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,d68691f87c3563eecff5c7b964e95a5e38302c984615c503d67a542906b965b5
A_sess_00739_f37dd6a0,2024-03-01T11:44:53Z,view,prod_0405,A,mobile,10.46.113.0/24,Toronto,CA,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,
A_sess_01161_5e2d5c0c,2024-03-04T04:04:59Z,view,prod_0134,A,mobile,100.64.110.0/24,Singapore,SG,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,2be721e735cf207b7b8b191dad63f96fae5e0475745eab049277f932f19f0bec
A_sess_00287_277e1789,2024-03-01T23:30:09Z,cart,prod_0085,A,desktop,10.100.143.0/24,Los Angeles,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,bedd7a6ccc0af719bf058a085d8846eefabff6a8c1604108714b679290e179cc
A_sess_00932_63b3b13c,2024-03-06T02:24:30Z,view,prod_0324,A,tablet,10.0.160.0/24,Sydney,AU,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,2fa5e8fb06c3e6461bc5b5045ea2ff99abebc95b8183fb19fa993f124d6bcd3a
A_sess_01602_40da4445,2024-03-06T04:46:30Z,cart,prod_0357,A,desktop,198.18.181.0/24,Tokyo,JP,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,35b644f7cda48f5d924fab6d3d1547a0dd032b5fd06926d4de9d9a0643ba78ce
A_sess_00833_0eb874a1,2024-03-05T13:41:10Z,view,prod_0493,A,tablet,10.0.152.0/24,Mexico City,MX,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,f6bc527e8a7068e9ead23ccdf47c4ac7e1c1235378009ca0ab4e90c048684c0b
A_sess_00900_c3cca14b,2024-03-02T07:57:38Z,view,prod_0464,A,mobile,10.0.188.0/24,Houston,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,8b5848b54216aac445e2602d4246f33311b1a5f3c4d32c644b3a40ac33c8a7d3
A_sess_00834_17fdcd73,2024-03-07T20:54:51Z,view,prod_0303,A,tablet,198.18.148.0/24,Amsterdam,NL,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,57531284cb8524a1c53e1d84a59e6776530ac9826d1beb7686165cb8b07c19cc
A_sess_01017_69d49457,2024-03-05T21:18:19Z,cart,prod_0119,A,mobile,100.64.189.0/24,Chicago,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,08ba50f3377cb2ce6ec36e44f12020131909905bbf84e43fd9d9bad0eed623fd
A_sess_00917_4182288e,2024-03-04T20:19:57Z,cart,prod_0425,A,desktop,100.64.126.0/24,Mumbai,IN,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,dae7a254b3f4adffdde03969d262b6613f0e196bfec8b0b3cea9c334e8214f52
A_sess_01585_b5b3eb82,2024-03-06T17:15:21Z,view,prod_0188,A,tablet,172.16.21.0/24,Bangalore,IN,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,8fc87ac7c30fe5395b03fd40f448fde4aa6db86c181c3426a10411122c697466
A_sess_01282_66e59765,2024-03-08T04:38:45Z,cart,prod_0488,A,mobile,10.0.55.0/24,Toronto,CA,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,bb2c19b9eccb4f5a2359a772b7b93fc0b0bf26f2c838a1181bda1fee553079b8
A_sess_01165_9b0367b5,2024-03-08T03:07:46Z,cart,prod_0070,A,mobile,100.64.4.0/24,Berlin,DE,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,5bd67d0453a0ebc90d0758b08097b5700631c65c7d433e9b8be2a0badba92a39
A_sess_01226_eae45bbd,2024-03-03T15:49:17Z,view,prod_0093,A,desktop,10.0.34.0/24,Mexico City,MX,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,32cad95ea8762f32a7734799b71f5f4a9df1d942b78a398b2e888a254e6e0236
A_sess_00485_c315b1c5,2024-03-03T15:14:20Z,purchase,prod_0306,A,mobile,10.154.242.0/16,Mumbai,IN,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,
A_sess_01637_533b5f65,2024-03-02T06:56:57Z,view,prod_0407,A,tablet,192.168.92.0/24,Chicago,US,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,a6d4cb4bd52651c51e59097ea3baed8d278171ce2ff080fdd8e89cfa7ac8c953
A_sess_01712_65f0c891,2024-03-04T11:00:54Z,view,prod_0213,A,tablet,192.168.7.0/24,Los Angeles,US,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,7c7adf59354a6518505e30f808e3e1a54ba69e35906d17a7fd0b5175611a8925
A_sess_01047_2cb5f5ee,2024-03-07T09:36:27Z,view,prod_0403,A,desktop,198.18.90.0/24,Berlin,DE,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,97d9b7d113d9014cd8ac8127630d66088a5cc9e487fd115f633305c6a584ef7c
A_sess_00065_e198bd71,2024-03-02T22:58:24Z,view,prod_0312,A,tablet,10.222.32.0/24,Singapore,SG,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,bfb917ec6182756e6c6482f69b5696280d40e673c771cb64b20201e6c6791dbe
A_sess_01215_cae6eaeb,2024-03-05T20:49:40Z,view,prod_0334,A,desktop,100.64.90.0/24,Toronto,CA,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,6556767be7e7ec3e9efc4f655f56accf5408e0948015dfa5c06dd56572b88748
A_sess_01246_52ee1cb9,2024-03-03T06:14:46Z,cart,prod_0107,A,tablet,172.16.118.0/24,Manchester,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,cbb9cb2db50facf738697ceec0ac0da39ea7bacfdf1854278603a5e4aaaf35c2
A_sess_00605_5809d86c,2024-03-01T14:40:29Z,view,prod_0306,A,mobile,10.76.46.0/24,Berlin,DE,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,
A_sess_01588_2983ae72,2024-03-06T16:54:33Z,view,prod_0212,A,tablet,100.64.233.0/24,Amsterdam,NL,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,dbebab5b529a148fc1b072bb2e1222465557f91b9c7f14cd0131f93ac3953812
A_sess_01271_73e244de,2024-03-06T11:53:18Z,view,prod_0255,A,tablet,10.0.33.0/24,Amsterdam,NL,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,c078cfbfc8f8b4995f51123f34593db06a12a23147886d8ccaec8297d409c31f
A_sess_01688_e72f52c6,2024-03-03T20:36:42Z,view,prod_0129,A,mobile,192.168.190.0/24,Amsterdam,NL,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,7e768f3ba29a228d6c6033fe3cbbb90449d0a4aedc81ca774666517d051ca820
A_sess_01614_d6de2522,2024-03-02T01:49:31Z,view,prod_0113,A,desktop,172.16.199.0/24,Amsterdam,NL,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,bfec5a3e2bbb5762f34568308c3d1d05137bad55eb74d7c765f75baa83e84580
A_sess_00315_f1653ec4,2024-03-02T08:11:08Z,view,prod_0483,A,tablet,10.197.157.0/16,Chicago,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,67b8087dd5fceb6e149401d652cc54ec099d104784373471f571f21c84ef983a
A_sess_01604_9f66e318,2024-03-07T14:14:49Z,purchase,prod_0378,A,mobile,100.64.149.0/24,Los Angeles,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,5ab436bb851d10368e650570cdb9e528826738c2d773ed0426ef2ed3688c1bfb
A_sess_01578_1715315b,2024-03-03T04:49:32Z,view,prod_0378,A,desktop,100.64.20.0/24,Mexico City,MX,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,f74aa3ad2825418128349b10fbcfb3b50c66dcd2ad7b4f1b799dd017fa7aaa48
A_sess_01439_39337419,2024-03-02T22:31:10Z,purchase,prod_0451,A,desktop,172.16.160.0/24,Manchester,GB,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,434a012b1839c96d42efb4b17691ca99ea7b7dee593a06b694a3b052fde8edc9
A_sess_00595_6f063f5f,2024-03-02T20:30:22Z,view,prod_0082,A,mobile,10.169.41.0/24,Sydney,AU,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,
A_sess_01118_1621fc66,2024-03-08T06:22:10Z,view,prod_0204,A,desktop,172.16.225.0/24,Tokyo,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,c2666bf5e3027fcbd460d8dcb3f866fa31ccb884a1ba798e6c4b2ebff59dc239
A_sess_01724_4341f8e7,2024-03-03T07:59:14Z,cart,prod_0409,A,mobile,172.16.0.0/24,Munich,DE,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,4a63c589296381d186789c2c4830ec803fa312887aab6bf225632954fe34102f
A_sess_01543_8273574e,2024-03-06T02:12:55Z,view,prod_0046,A,tablet,172.16.240.0/24,Munich,DE,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,122ea43b28477d6a3f131c0ca6b12cdf435a828ba1df1e5618371916b1fdea6b
A_sess_01295_f85e401b,2024-03-06T10:56:48Z,view,prod_0400,A,mobile,198.18.184.0/24,Bangalore,IN,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,87fae0aeec565893307e23035a5752e6a87b822663e9059b869430926bc20115
A_sess_01491_d7157bad,2024-03-03T20:25:25Z,view,prod_0303,A,desktop,10.0.14.0/24,Manchester,GB,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,78761c648f5d38687acb79ecbaaf72cc1a819abb382d2d6efe4c2d1c9305d8bf
A_sess_01708_57277828,2024-03-07T08:51:40Z,view,prod_0433,A,desktop,172.16.72.0/24,Mexico City,MX,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,d12564e6aaec8c95591acf0b5ffd8d41d59f626689227c1c4a4b1c9baa9f6fe8
A_sess_01401_b56ad8d3,2024-03-03T23:27:48Z,view,prod_0021,A,tablet,172.16.128.0/24,Amsterdam,NL,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,3b002e295e8d75309ad17045c5c5b00a0bc7a47b234642e1a23823e47f5a024e
A_sess_01399_2b1d628c,2024-03-04T14:07:05Z,view,prod_0268,A,desktop,192.168.143.0/24,Sao Paulo,BR,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,62904d44831f146c78318fb5d0bf3d7952225f4019f8f649f6630b34e6386e8a
A_sess_00135_97af506d,2024-03-07T08:52:03Z,view,prod_0422,A,desktop,10.141.67.0/24,Tokyo,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,88cf7a7d9c3bc53fbff1fc302f4514c51daa32ddf80afb73dbe4d4fce45db735
A_sess_01177_5dc1ac9f,2024-03-04T08:48:32Z,view,prod_0335,A,desktop,198.18.95.0/24,Chicago,US,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,932231cfcf7d8b4376d12e2ea01459d4d34ae04b4484db01ddf7219e50140474
A_sess_00617_205cd69b,2024-03-04T15:15:24Z,view,prod_0339,A,tablet,10.220.52.0/16,Bangalore,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
A_sess_01011_59682da1,2024-03-02T15:26:14Z,cart,prod_0067,A,mobile,172.16.31.0/24,Bangalore,IN,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,da42043e667e06c6815a9ae8e33423fcf57ee1141980b15ab78fd3755319839f
A_sess_00031_f3defb24,2024-03-04T02:16:25Z,view,prod_0115,A,desktop,10.55.15.0/24,Manchester,GB,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,f68e7b60a2196571a0440d2e6877ea4e91461db6f6ded32c05b026ead1d6c88d
A_sess_01300_64d246c0,2024-03-06T17:16:34Z,view,prod_0353,A,mobile,192.168.46.0/24,Singapore,SG,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,5bce279499ecd95f8a610d7f2d3c1966618852e5d292c8567be674b7a5c25152
A_sess_01683_b395d77d,2024-03-01T23:08:56Z,cart,prod_0222,A,desktop,10.0.224.0/24,Paris,FR,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,5f04a1db4ffcfde1e0f61d679a07e12b1b597ec37b120955362b557c5eb63332
A_sess_01549_58dc0870,2024-03-08T05:21:43Z,purchase,prod_0069,A,mobile,198.18.171.0/24,Houston,US,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,8af8225de97440ff9f11e937bd895f50c65006e141a116bf1d51068ee9bd8335
A_sess_01122_5e3b790c,2024-03-05T07:11:54Z,view,prod_0366,A,tablet,172.16.90.0/24,London,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,2f716161a3b098c771eaf67e5fc683a9e1cca6c047987bba2546b82f4efc952a
A_sess_01507_fb7c2dd5,2024-03-03T07:14:55Z,view,prod_0461,A,mobile,172.16.209.0/24,Sydney,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,9495298183ae3fe031f5fc602e09dd4004344d78ab288f615869dc60423e762a
A_sess_01332_da9185ca,2024-03-04T05:23:00Z,view,prod_0124,A,mobile,198.18.211.0/24,Bangalore,IN,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,6017d845a3d52f6083b11c3576c4850bcc61411ef294bc583a861a83002d25f8
A_sess_01186_e6655fa1,2024-03-04T10:19:52Z,view,prod_0352,A,desktop,172.16.0.0/24,Manchester,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,a17f7c8e0486d5758cec1ec510df90455266f10d42652d0537dc519e83314889
A_sess_00804_b3bfa58e,2024-03-06T11:22:13Z,view,prod_0400,A,tablet,198.18.38.0/24,Houston,US,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,644d567ce4af2276d7a7d33801640e11295c0af58dfe180c44eb145f97dd5712
A_sess_01669_e914e78e,2024-03-08T00:12:10Z,view,prod_0190,A,mobile,198.18.153.0/24,Seoul,KR,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,f970b872af96168a26c85510c00b756baa2a55e0d208f8278b4670f6d3b133ac
A_sess_00215_8bdae89f,2024-03-03T04:45:43Z,view,prod_0189,A,desktop,10.183.107.0/24,Singapore,SG,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,5efe10dda5ec783a512a0a349c82c136b31118aa64964957b99ffd01d8aa5575
A_sess_00561_178fac43,2024-03-07T21:56:38Z,view,prod_0389,A,tablet,10.75.24.0/16,Manchester,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,
A_sess_00829_21f5a1e7,2024-03-03T04:36:18Z,cart,prod_0387,A,desktop,192.168.102.0/24,Sao Paulo,BR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,d14030b05450200d3f9a2af1821f4adacd09071dae2e8ed7af02e2623e02db60
A_sess_01065_c6122c5d,2024-03-05T02:05:24Z,cart,prod_0155,A,tablet,192.168.40.0/24,Amsterdam,NL,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,d0d972f9567c4fadf1de98575c19947221543648fdee40c59854e2872bb48849
A_sess_00319_e7700a9c,2024-03-03T09:14:37Z,purchase,prod_0026,A,mobile,10.136.159.0/16,Houston,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,e468fef0a886452c009c67d70e6ad410e02d63aad22adfb118374ffecf0248d1
A_sess_00956_dffb72fa,2024-03-07T18:02:31Z,view,prod_0419,A,tablet,172.16.133.0/24,Bangalore,IN,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,191fa05361fe7e696873d26bf850218eef20344de276c586cd436ad41d5412b4
A_sess_01221_20eb5e88,2024-03-06T14:54:47Z,purchase,prod_0459,A,mobile,100.64.39.0/24,New York,US,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,84e0b24d8622c0640d79934a3c478aed217bedc97ac8a16621a08163714c4a73
A_sess_01250_842d356a,2024-03-05T04:07:34Z,view,prod_0447,A,tablet,172.16.192.0/24,Chicago,US,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,152bc08f0153b9d99df9d3ad927d5b00519ecfa7e77be898666628e0f0940b48
A_sess_01163_0eaf48af,2024-03-06T12:49:10Z,view,prod_0493,A,tablet,192.168.32.0/24,Paris,FR,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,9bd6daa52adb064850d59adb0a54f79989bdeccb5aa9417943072039debd5ba4
A_sess_01456_17abb365,2024-03-03T12:50:43Z,purchase,prod_0165,A,tablet,10.0.74.0/24,Chicago,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,bedfeeed1c8f27ed18692b29e3069882ff420479970be96b73275e676db54985
A_sess_01549_58dc0870,2024-03-08T05:24:11Z,cart,prod_0144,A,mobile,198.18.171.0/24,Houston,US,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,8af8225de97440ff9f11e937bd895f50c65006e141a116bf1d51068ee9bd8335
A_sess_01682_d25f04ed,2024-03-07T23:29:14Z,view,prod_0256,A,desktop,172.16.245.0/24,Manchester,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,8ec43d9cc4b94d5ac580a8d161717a1c3ae84569c764446e74c71f2aa265a793
A_sess_01112_e88e8e08,2024-03-02T13:12:53Z,view,prod_0202,A,tablet,198.18.196.0/24,New York,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,f28557e30d8aa0494ad35dd4619c51d7ae243df8fe6049e1acdeceac185815bf
A_sess_01157_c24bc920,2024-03-02T16:37:49Z,view,prod_0413,A,tablet,100.64.194.0/24,Mexico City,MX,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,a6f46c0bde738f5900d343c077cbd2f47247f257a3a309d70d90574a30ef71be
A_sess_01519_f4ea242c,2024-03-05T06:35:07Z,view,prod_0026,A,desktop,192.168.190.0/24,Sao Paulo,BR,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,5a04195d78b715208b916d3c2370ef19d88140043f6edf292d4cba672eb22e22
A_sess_01727_7573f04e,2024-03-05T12:26:27Z,view,prod_0123,A,tablet,100.64.239.0/24,Tokyo,JP,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.6099.200,900ea958161e47dc78c25f6cd669dea9822a2b8bf2a2033ec179fbcc51d41f2b
A_sess_00924_8bc77188,2024-03-07T07:12:23Z,view,prod_0042,A,tablet,10.0.83.0/24,Sydney,AU,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,9ccaf88baea3098da528d8c8df14e2ebd3d6e008357c59525657d676b722e6e7
A_sess_01275_c5d195fd,2024-03-07T13:36:15Z,cart,prod_0240,A,tablet,192.168.178.0/24,Sydney,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,b7303c14f18e8e80898e1ced1e85c94f9653d6de5416e1a85f3ba4822bb30ea9
A_sess_01388_8581596d,2024-03-02T06:35:40Z,view,prod_0141,A,desktop,100.64.27.0/24,Bangalore,IN,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,630350f6cfb32ad9d430ed18b8c0e3c7f608e3778490b9fee38c0a2da9bd55da
A_sess_00435_a6b9ead9,2024-03-03T23:47:28Z,view,prod_0409,A,desktop,10.109.217.0/16,Sydney,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
A_sess_00747_ff6ba92c,2024-03-04T03:54:13Z,view,prod_0199,A,mobile,10.104.117.0/24,Sao Paulo,BR,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,
A_sess_00091_799aeaea,2024-03-07T13:52:55Z,view,prod_0451,A,tablet,10.185.45.0/16,Amsterdam,NL,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,1ea7471d7e0a80e15421b3308184e5b855b84c2e2d7a898b774f78402a4c8c67
A_sess_00455_6b43cfeb,2024-03-03T12:40:26Z,view,prod_0300,A,tablet,10.156.227.0/24,Toronto,CA,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
A_sess_00409_dca22314,2024-03-06T21:01:38Z,view,prod_0293,A,mobile,10.165.204.0/24,Paris,FR,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
A_sess_00852_3970e0bf,2024-03-03T09:52:33Z,view,prod_0434,A,mobile,10.0.57.0/24,Berlin,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,ca84337d4022577497d5be2562e2d934d2c7c39541a9833e346278a9607e11bf
A_sess_00321_a9d9c055,2024-03-05T06:47:27Z,view,prod_0085,A,desktop,10.230.160.0/16,Berlin,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,a339324a729adc834487d07b6188be286e22c4c94055c6e6b8fda2010e9dff9e
A_sess_01189_dd53e622,2024-03-03T06:11:29Z,cart,prod_0307,A,tablet,100.64.176.0/24,New York,US,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_2) AppleWebKit/605.1.15,28a5b0d3de53ce7d6d237eaa5cc7a4d5b522e76af06872b4bcc3de0156953afb
A_sess_01329_aef82bf2,2024-03-03T13:13:40Z,view,prod_0417,A,mobile,198.18.24.0/24,Chicago,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,d9a034ba5da909dcc5d17f3ab5964036bd31978167b24e0e6d714feb1ff8f3e4
A_sess_01215_cae6eaeb,2024-03-05T20:31:13Z,view,prod_0166,A,desktop,100.64.90.0/24,Toronto,CA,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/120.0.2210.133,6556767be7e7ec3e9efc4f655f56accf5408e0948015dfa5c06dd56572b88748
A_sess_01464_17f91858,2024-03-07T07:41:29Z,view,prod_0173,A,desktop,10.0.47.0/24,Bangalore,IN,Mozilla/5.0 (Linux; Android 13; SM-S908B) AppleWebKit/537.36 Chrome/119.0.6045.163,6c6b0385edcce66f4ffca00c4ef42320ab3634e21566b12aa027d631d07b8ab2
A_sess_01579_37a66bdc,2024-03-02T02:58:29Z,view,prod_0092,A,tablet,192.168.71.0/24,Bangalore,IN,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.6099.230,f221c04bf62f8c4ca9e2ecd82b4ade85ee8bffb64bf6c918282425a81aa00226
A_sess_00599_1dbbd83d,2024-03-02T07:50:04Z,cart,prod_0498,A,mobile,10.142.43.0/24,Singapore,SG,Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15,
